biomolecule_id,UniqueID,standardized_name,LipidCategoty,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
38889,27.889_802.59495,Plasmanyl-PC O-38:1_RTmz_27.889_802.59495,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38890,27.913_802.66798,Plasmanyl-PC O-38:1_RTmz_27.913_802.66798,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,1
38891,27.932_802.68663,Plasmanyl-PC O-38:1_RTmz_27.932_802.68663,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,0; LowPeakQualityScore
38892,28.011_802.59468,Plasmanyl-PC O-38:1_RTmz_28.011_802.59468,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38893,28.105_802.59466,Plasmanyl-PC O-38:1_RTmz_28.105_802.59466,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38894,28.128_802.68687,Plasmanyl-PC O-38:1_RTmz_28.128_802.68687,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,0; LowPeakQualityScore
38895,31.075_858.73024,Plasmanyl-PC O-42:1_RTmz_31.075_858.73024,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,1,0.5,Very Low,2,1
38896,25.599_786.60003,Plasmanyl-PC O-37:2_RTmz_25.599_786.60003,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,2,1,Low,2,1
38897,26.259_786.6007,Plasmanyl-PC O-37:2_RTmz_26.259_786.6007,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,2,1,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38898,31.018_884.74601,Plasmanyl-PC O-44:2_RTmz_31.018_884.74601,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,2,1,Low,2,1
38899,22.081_742.57376,Plasmanyl-PC O-34:3_RTmz_22.081_742.57376,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,3,1.5,Medium,2,1
38900,25.955_742.61878,Unknown_RTmz_25.955_742.61878,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38901,24.441_826.57251,Unknown_RTmz_24.441_826.57251,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38902,26.209_826.66832,Plasmanyl-PC O-40:3_RTmz_26.209_826.66832,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,1
38903,26.908_826.66744,Plasmanyl-PC O-40:3_RTmz_26.908_826.66744,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,1
38904,27.906_826.59479,Plasmanyl-PC O-40:3_RTmz_27.906_826.59479,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38905,22.071_768.58891,Plasmanyl-PC O-36:4_RTmz_22.071_768.58891,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38906,22.634_768.58986,Plasmanyl-PC O-36:4_RTmz_22.634_768.58986,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38907,23.264_768.58891,Plasmanyl-PC O-36:4_RTmz_23.264_768.58891,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,0; HighRTModelError
38908,23.301_768.55252,Plasmanyl-PC O-36:4_RTmz_23.301_768.55252,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38909,26.128_768.63433,Unknown_RTmz_26.128_768.63433,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38910,27.879_768.55321,Unknown_RTmz_27.879_768.55321,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
38911,31.322_768.66463,Unknown_RTmz_31.322_768.66463,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38912,22.976_824.55663,Unknown_RTmz_22.976_824.55663,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38913,24.551_824.65218,Plasmanyl-PC O-40:4_RTmz_24.551_824.65218,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38914,24.815_824.65192,Unknown_RTmz_24.815_824.65192,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38915,25.082_824.65155,Plasmanyl-PC O-40:4_RTmz_25.082_824.65155,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38916,26.064_824.65151,Plasmanyl-PC O-40:4_RTmz_26.064_824.65151,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38917,26.515_852.68391,Plasmanyl-PC O-42:4_RTmz_26.515_852.68391,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38918,26.812_852.68308,Plasmanyl-PC O-42:4_RTmz_26.812_852.68308,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,0; NA
38919,27.163_852.68262,Plasmanyl-PC O-42:4_RTmz_27.163_852.68262,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38920,27.582_852.68371,Plasmanyl-PC O-42:4_RTmz_27.582_852.68371,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38921,28.199_852.6828,Plasmanyl-PC O-42:4_RTmz_28.199_852.6828,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38922,22.66_822.60065,Unknown_RTmz_22.66_822.60065,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38923,23.253_822.63659,Unknown_RTmz_23.253_822.63659,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38924,24.027_822.63642,Plasmanyl-PC O-40:5_RTmz_24.027_822.63642,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,5,2.5,High,2,1
38925,24.878_822.63598,Plasmanyl-PC O-40:5_RTmz_24.878_822.63598,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,5,2.5,High,2,1
38926,25.846_822.63629,Unknown_RTmz_25.846_822.63629,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38927,21.419_690.54295,Plasmenyl-PC P-30:0_RTmz_21.419_690.54295,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,30,0,0,Very Low,2,1
38928,24.253_704.55822,Unknown_RTmz_24.253_704.55822,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38929,21.771_718.57402,Unknown_RTmz_21.771_718.57402,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38930,22.995_718.53843,Plasmenyl-PC P-32:0_RTmz_22.995_718.53843,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38931,23.384_718.57332,Plasmenyl-PC P-32:0_RTmz_23.384_718.57332,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38932,23.962_732.58951,Plasmenyl-PC P-33:0_RTmz_23.962_732.58951,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,1
38933,24.43_732.55422,Plasmenyl-PC P-33:0_RTmz_24.43_732.55422,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38934,24.987_746.56835,Plasmenyl-PC P-34:0_RTmz_24.987_746.56835,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,1
38935,25.376_746.60547,Plasmenyl-PC P-34:0_RTmz_25.376_746.60547,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38936,25.433_746.60516,Plasmenyl-PC P-34:0_RTmz_25.433_746.60516,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,1
38937,26.496_746.60653,Plasmenyl-PC P-34:0_RTmz_26.496_746.60653,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38938,24.733_760.62052,Plasmenyl-PC P-35:0_RTmz_24.733_760.62052,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,1
38939,30.484_760.644,Unknown_RTmz_30.484_760.644,NA,NA,NA,NA,NA,NA,NA,NA,2,0; Notfound_in_50pecent_samples
38940,26.735_788.61656,Plasmenyl-PC P-37:0_RTmz_26.735_788.61656,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38941,26.854_788.61573,Plasmenyl-PC P-37:0_RTmz_26.854_788.61573,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
38942,27.065_788.54413,Plasmenyl-PC P-37:0_RTmz_27.065_788.54413,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38943,27.105_788.61553,Plasmenyl-PC P-37:0_RTmz_27.105_788.61553,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38944,27.372_788.61594,Plasmenyl-PC P-37:0_RTmz_27.372_788.61594,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38945,27.482_788.61609,Plasmenyl-PC P-37:0_RTmz_27.482_788.61609,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38946,27.583_788.61567,Plasmenyl-PC P-37:0_RTmz_27.583_788.61567,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38947,28.788_816.57476,Plasmenyl-PC P-39:0_RTmz_28.788_816.57476,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,39,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
38948,29.754_830.6994,Plasmenyl-PC P-40:0_RTmz_29.754_830.6994,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,0,0,Very Low,2,1
38949,30.038_830.69935,Plasmenyl-PC P-40:0_RTmz_30.038_830.69935,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,0,0,Very Low,2,0; NA
38950,24.159_702.54266,Unknown_RTmz_24.159_702.54266,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38951,20.611_716.56742,Plasmenyl-PC P-32:1_RTmz_20.611_716.56742,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,1,0.5,Very Low,2,1
38952,21.314_730.57447,Plasmenyl-PC P-33:1_RTmz_21.314_730.57447,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,1,0.5,Very Low,2,1
38953,26.233_730.5747,Unknown_RTmz_26.233_730.5747,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38954,21.886_744.58989,Plasmenyl-PC P-34:1_RTmz_21.886_744.58989,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38955,22.253_744.58956,Plasmenyl-PC P-34:1_RTmz_22.253_744.58956,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38956,23.141_744.55367,Plasmenyl-PC P-34:1_RTmz_23.141_744.55367,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38957,23.241_758.60496,Plasmenyl-PC P-35:1_RTmz_23.241_758.60496,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,1,0.5,Very Low,2,1
38958,24.129_758.60472,Plasmenyl-PC P-35:1_RTmz_24.129_758.60472,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,1,0.5,Very Low,2,1
38959,24.226_772.62052,Plasmenyl-PC P-36:1_RTmz_24.226_772.62052,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,1
38960,25.012_772.58407,Plasmenyl-PC P-36:1_RTmz_25.012_772.58407,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,1
38961,25.492_772.5842,Plasmenyl-PC P-36:1_RTmz_25.492_772.5842,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,1
38962,25.59_772.621,Plasmenyl-PC P-36:1_RTmz_25.59_772.621,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,1
38963,28.095_772.27287,Unknown_RTmz_28.095_772.27287,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38964,23.95_800.61507,Unknown_RTmz_23.95_800.61507,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38965,25.773_800.65277,Plasmenyl-PC P-38:1_RTmz_25.773_800.65277,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,1
38966,26.269_800.65314,Plasmenyl-PC P-38:1_RTmz_26.269_800.65314,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,1
38967,26.533_800.67241,Plasmenyl-PC P-38:1_RTmz_26.533_800.67241,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38968,27.574_814.63216,Plasmenyl-PC P-39:1_RTmz_27.574_814.63216,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,39,1,0.5,Very Low,2,1
38969,27.722_828.53781,Plasmenyl-PC P-40:1_RTmz_27.722_828.53781,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38970,27.821_828.68358,Plasmenyl-PC P-40:1_RTmz_27.821_828.68358,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,1
38971,27.903_828.61064,Plasmenyl-PC P-40:1_RTmz_27.903_828.61064,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38972,27.939_828.5375,Plasmenyl-PC P-40:1_RTmz_27.939_828.5375,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38973,28.173_828.53712,Plasmenyl-PC P-40:1_RTmz_28.173_828.53712,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38974,28.311_828.53749,Plasmenyl-PC P-40:1_RTmz_28.311_828.53749,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38975,28.435_828.68349,Plasmenyl-PC P-40:1_RTmz_28.435_828.68349,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,1
38976,28.525_828.53785,Plasmenyl-PC P-40:1_RTmz_28.525_828.53785,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38977,29.928_856.71467,Plasmenyl-PC P-42:1_RTmz_29.928_856.71467,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,1,0.5,Very Low,2,1
38978,30.374_856.71451,Plasmenyl-PC P-42:1_RTmz_30.374_856.71451,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,1,0.5,Very Low,2,1
38979,20.403_728.52,Plasmenyl-PC P-33:2_RTmz_20.403_728.52,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,2,1,Low,2,1
38980,22.648_756.59,Plasmenyl-PC P-35:2_RTmz_22.648_756.59,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,2,1,Low,2,1
38981,23.079_756.5901,Plasmenyl-PC P-35:2_RTmz_23.079_756.5901,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,2,1,Low,2,1
38982,26.737_756.58998,Unknown_RTmz_26.737_756.58998,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38983,22.009_770.50886,Unknown_RTmz_22.009_770.50886,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38984,22.351_770.60569,Unknown_RTmz_22.351_770.60569,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38985,22.838_770.60599,Plasmenyl-PC P-36:2_RTmz_22.838_770.60599,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,2,1,Low,2,1
38986,23.708_770.60482,Plasmenyl-PC P-36:2_RTmz_23.708_770.60482,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,2,1,Low,2,1
38987,24.049_770.60513,Plasmenyl-PC P-36:2_RTmz_24.049_770.60513,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,2,1,Low,2,1
38988,24.068_770.56915,Plasmenyl-PC P-36:2_RTmz_24.068_770.56915,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,2,1,Low,2,1
38989,26.112_770.65028,Plasmenyl-PC P-36:2_RTmz_26.112_770.65028,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,2,1,Low,2,0; LowPeakQualityScore
38990,23.832_784.6204,Plasmenyl-PC P-37:2_RTmz_23.832_784.6204,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,2,1,Low,2,1
38991,27.143_784.66552,Unknown_RTmz_27.143_784.66552,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38992,22.461_798.54125,Unknown_RTmz_22.461_798.54125,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38993,24.205_798.6368,Plasmenyl-PC P-38:2_RTmz_24.205_798.6368,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,1
38994,24.834_798.63586,Plasmenyl-PC P-38:2_RTmz_24.834_798.63586,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,1
38995,25.489_798.56367,Plasmenyl-PC P-38:2_RTmz_25.489_798.56367,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38996,25.495_798.63623,Plasmenyl-PC P-38:2_RTmz_25.495_798.63623,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38997,25.88_798.56422,Plasmenyl-PC P-38:2_RTmz_25.88_798.56422,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38998,26.085_798.63619,Plasmenyl-PC P-38:2_RTmz_26.085_798.63619,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,2,1,Low,2,1
38999,28.304_854.69902,Plasmenyl-PC P-42:2_RTmz_28.304_854.69902,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,2,1,Low,2,1
39000,28.625_854.65909,Plasmenyl-PC P-42:2_RTmz_28.625_854.65909,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,2,1,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39001,29.068_854.69897,Plasmenyl-PC P-42:2_RTmz_29.068_854.69897,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,2,1,Low,2,1
39002,29.773_854.69876,Plasmenyl-PC P-42:2_RTmz_29.773_854.69876,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,2,1,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39003,30.133_882.73093,Plasmenyl-PC P-44:2_RTmz_30.133_882.73093,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,2,1,Low,2,0; NA
39004,30.286_882.73134,Plasmenyl-PC P-44:2_RTmz_30.286_882.73134,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,2,1,Low,2,1
39005,30.672_882.73045,Plasmenyl-PC P-44:2_RTmz_30.672_882.73045,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,2,1,Low,2,0; NoLinearRangeFound
39006,20.445_740.52266,Plasmenyl-PC P-34:3_RTmz_20.445_740.52266,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,3,1.5,Medium,2,1
39007,20.627_754.53547,Plasmenyl-PC P-35:3_RTmz_20.627_754.53547,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,3,1.5,Medium,2,1
39008,24.047_754.57435,Unknown_RTmz_24.047_754.57435,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39009,25.244_754.57382,Unknown_RTmz_25.244_754.57382,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39010,19.193_796.54642,Unknown_RTmz_19.193_796.54642,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39011,21.084_796.52545,Unknown_RTmz_21.084_796.52545,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39012,21.484_796.58447,Unknown_RTmz_21.484_796.58447,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39013,22.928_796.62163,Plasmenyl-PC P-38:3_RTmz_22.928_796.62163,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,3,1.5,Medium,2,1
39014,23.475_796.6209,Plasmenyl-PC P-38:3_RTmz_23.475_796.6209,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,3,1.5,Medium,2,1
39015,24.034_796.62028,Plasmenyl-PC P-38:3_RTmz_24.034_796.62028,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,3,1.5,Medium,2,1
39016,24.624_796.62122,Plasmenyl-PC P-38:3_RTmz_24.624_796.62122,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,3,1.5,Medium,2,1
39017,24.728_796.5841,Plasmenyl-PC P-38:3_RTmz_24.728_796.5841,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,3,1.5,Medium,2,"0; HighRsd, NoLinearRangeFound"
39018,25.291_796.58422,Unknown_RTmz_25.291_796.58422,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39019,28.604_880.71587,Plasmenyl-PC P-44:3_RTmz_28.604_880.71587,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,3,1.5,Medium,2,0; LowPeakQualityScore
39020,28.932_880.71461,Plasmenyl-PC P-44:3_RTmz_28.932_880.71461,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,3,1.5,Medium,2,1
39021,29.742_880.71478,Plasmenyl-PC P-44:3_RTmz_29.742_880.71478,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,3,1.5,Medium,2,1
