"biomolecule_id","UniqueID","standardized_name","omics_id","keep"
39046,"26.246_850.66813","Plasmenyl-PC P-42:4_RTmz_26.246_850.66813",2,"0; NoLinearRangeFound"
39047,"26.63_850.66805","Plasmenyl-PC P-42:4_RTmz_26.63_850.66805",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39048,"26.824_850.66748","Plasmenyl-PC P-42:4_RTmz_26.824_850.66748",2,"0; LowPeakQualityScore"
39049,"27.969_850.66761","Plasmenyl-PC P-42:4_RTmz_27.969_850.66761",2,"1"
39050,"27.127_878.69875","Plasmenyl-PC P-44:4_RTmz_27.127_878.69875",2,"1"
39051,"27.496_878.69958","Plasmenyl-PC P-44:4_RTmz_27.496_878.69958",2,"1"
39052,"27.887_878.53757","Plasmenyl-PC P-44:4_RTmz_27.887_878.53757",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39053,"28.07_878.69826","Plasmenyl-PC P-44:4_RTmz_28.07_878.69826",2,"1"
39054,"28.361_878.69905","Plasmenyl-PC P-44:4_RTmz_28.361_878.69905",2,"0; LowPeakQualityScore"
39055,"28.523_878.53817","Plasmenyl-PC P-44:4_RTmz_28.523_878.53817",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39056,"28.587_878.69974","Plasmenyl-PC P-44:4_RTmz_28.587_878.69974",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39057,"28.71_878.69975","Plasmenyl-PC P-44:4_RTmz_28.71_878.69975",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39058,"29.818_878.74393","Unknown_RTmz_29.818_878.74393",2,"0; Notfound_in_50pecent_samples"
39059,"19.966_764.54248","Plasmenyl-PC P-36:5_RTmz_19.966_764.54248",2,"1"
39060,"20.23_764.52154","Plasmenyl-PC P-36:5_RTmz_20.23_764.52154",2,"1"
39061,"20.716_764.55771","Plasmenyl-PC P-36:5_RTmz_20.716_764.55771",2,"1"
39062,"21.005_764.52252","Plasmenyl-PC P-36:5_RTmz_21.005_764.52252",2,"1"
39063,"23.499_764.57392","Unknown_RTmz_23.499_764.57392",2,"1"
39064,"20.792_792.5898","Plasmenyl-PC P-38:5_RTmz_20.792_792.5898",2,"1"
39065,"21.671_792.59003","Plasmenyl-PC P-38:5_RTmz_21.671_792.59003",2,"1"
39066,"22.009_792.58889","Plasmenyl-PC P-38:5_RTmz_22.009_792.58889",2,"1"
39067,"22.846_792.56608","Plasmenyl-PC P-38:5_RTmz_22.846_792.56608",2,"0; NoLinearRangeFound"
39068,"22.881_792.55384","Plasmenyl-PC P-38:5_RTmz_22.881_792.55384",2,"1"
39069,"28.003_792.67069","Unknown_RTmz_28.003_792.67069",2,"1"
39070,"22.325_820.62152","Plasmenyl-PC P-40:5_RTmz_22.325_820.62152",2,"1"
39071,"23.598_820.62145","Plasmenyl-PC P-40:5_RTmz_23.598_820.62145",2,"1"
39072,"24.654_820.62091","Plasmenyl-PC P-40:5_RTmz_24.654_820.62091",2,"1"
39073,"24.829_820.59601","Plasmenyl-PC P-40:5_RTmz_24.829_820.59601",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39074,"24.852_820.58399","Plasmenyl-PC P-40:5_RTmz_24.852_820.58399",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39075,"28.236_820.66318","Unknown_RTmz_28.236_820.66318",2,"0; Notfound_in_50pecent_samples"
39076,"23.346_848.6152","Plasmenyl-PC P-42:5_RTmz_23.346_848.6152",2,"1"
39077,"24.336_848.65199","Plasmenyl-PC P-42:5_RTmz_24.336_848.65199",2,"1"
39078,"25.594_848.65207","Plasmenyl-PC P-42:5_RTmz_25.594_848.65207",2,"0; NA"
39079,"25.777_848.65163","Plasmenyl-PC P-42:5_RTmz_25.777_848.65163",2,"1"
39080,"20.709_790.57366","Plasmenyl-PC P-38:6_RTmz_20.709_790.57366",2,"1"
39081,"21.184_790.53774","Plasmenyl-PC P-38:6_RTmz_21.184_790.53774",2,"1"
39082,"21.453_790.57418","Plasmenyl-PC P-38:6_RTmz_21.453_790.57418",2,"1"
39083,"21.733_790.55973","Plasmenyl-PC P-38:6_RTmz_21.733_790.55973",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39084,"21.974_790.5589","Plasmenyl-PC P-38:6_RTmz_21.974_790.5589",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39085,"22.076_790.57155","Plasmenyl-PC P-38:6_RTmz_22.076_790.57155",2,"0; NoLinearRangeFound"
39086,"22.238_790.55894","Plasmenyl-PC P-38:6_RTmz_22.238_790.55894",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39087,"22.511_790.55941","Plasmenyl-PC P-38:6_RTmz_22.511_790.55941",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39088,"22.766_790.55914","Plasmenyl-PC P-38:6_RTmz_22.766_790.55914",2,"1"
39089,"23.044_790.55952","Plasmenyl-PC P-38:6_RTmz_23.044_790.55952",2,"0; HighRsd, NoLinearRangeFound"
39090,"23.666_790.55924","Plasmenyl-PC P-38:6_RTmz_23.666_790.55924",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39091,"21.218_818.60573","Plasmenyl-PC P-40:6_RTmz_21.218_818.60573",2,"1"
39092,"21.757_818.60495","Plasmenyl-PC P-40:6_RTmz_21.757_818.60495",2,"1"
39093,"21.829_818.56621","Plasmenyl-PC P-40:6_RTmz_21.829_818.56621",2,"1"
39094,"23.014_818.59068","Plasmenyl-PC P-40:6_RTmz_23.014_818.59068",2,"0; HighRsd, NoLinearRangeFound"
39095,"23.092_818.59065","Plasmenyl-PC P-40:6_RTmz_23.092_818.59065",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39096,"23.188_818.59063","Plasmenyl-PC P-40:6_RTmz_23.188_818.59063",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39097,"23.362_818.60449","Plasmenyl-PC P-40:6_RTmz_23.362_818.60449",2,"1"
39098,"23.403_818.59048","Plasmenyl-PC P-40:6_RTmz_23.403_818.59048",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39099,"23.731_818.59033","Plasmenyl-PC P-40:6_RTmz_23.731_818.59033",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39100,"24.024_818.58996","Plasmenyl-PC P-40:6_RTmz_24.024_818.58996",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39101,"24.034_818.60292","Plasmenyl-PC P-40:6_RTmz_24.034_818.60292",2,"1"
39102,"24.72_818.5897","Plasmenyl-PC P-40:6_RTmz_24.72_818.5897",2,"0; HighRsd, NoLinearRangeFound"
39103,"28.445_818.66277","Unknown_RTmz_28.445_818.66277",2,"1"
39104,"23.585_846.63673","Plasmenyl-PC P-42:6_RTmz_23.585_846.63673",2,"1"
39105,"24.163_846.63617","Plasmenyl-PC P-42:6_RTmz_24.163_846.63617",2,"1"
39106,"25.356_846.63617","Plasmenyl-PC P-42:6_RTmz_25.356_846.63617",2,"1"
39107,"26.06_846.63357","Plasmenyl-PC P-42:6_RTmz_26.06_846.63357",2,"1"
39108,"21.592_816.58976","Plasmenyl-PC P-40:7_RTmz_21.592_816.58976",2,"1"
39109,"22.171_816.58694","Plasmenyl-PC P-40:7_RTmz_22.171_816.58694",2,"1"
39110,"22.233_816.57462","Plasmenyl-PC P-40:7_RTmz_22.233_816.57462",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39111,"22.687_816.57516","Plasmenyl-PC P-40:7_RTmz_22.687_816.57516",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39112,"22.832_816.57525","Plasmenyl-PC P-40:7_RTmz_22.832_816.57525",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39113,"23.103_816.57529","Plasmenyl-PC P-40:7_RTmz_23.103_816.57529",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39114,"22.661_700.52744","Plasmenyl-PE P-34:2_RTmz_22.661_700.52744",2,"1"
39115,"24.319_728.55862","Plasmenyl-PE P-36:2_RTmz_24.319_728.55862",2,"1"
39116,"24.662_728.55849","Plasmenyl-PE P-36:2_RTmz_24.662_728.55849",2,"1"
39117,"25.664_728.60354","Plasmenyl-PE P-36:2_RTmz_25.664_728.60354",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39118,"22.639_726.54325","Plasmenyl-PE P-36:3_RTmz_22.639_726.54325",2,"1"
39119,"22.834_726.54363","Plasmenyl-PE P-36:3_RTmz_22.834_726.54363",2,"1"
39120,"22.73_724.52772","Plasmenyl-PE P-36:4_RTmz_22.73_724.52772",2,"0; LowPeakQualityScore"
39121,"23.106_724.52771","Plasmenyl-PE P-36:4_RTmz_23.106_724.52771",2,"1"
39122,"23.193_724.52754","Plasmenyl-PE P-36:4_RTmz_23.193_724.52754",2,"0; LowPeakQualityScore"
39123,"23.221_724.52746","Plasmenyl-PE P-36:4_RTmz_23.221_724.52746",2,"0; LowPeakQualityScore"
39124,"23.705_724.52721","Plasmenyl-PE P-36:4_RTmz_23.705_724.52721",2,"0; HighRsd, LowPeakQualityScore"
39125,"23.859_724.52742","Plasmenyl-PE P-36:4_RTmz_23.859_724.52742",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39126,"23.859_752.55751","Plasmenyl-PE P-38:4_RTmz_23.859_752.55751",2,"1"
39127,"24.69_752.55856","Plasmenyl-PE P-38:4_RTmz_24.69_752.55856",2,"0; LowPeakQualityScore"
39128,"25.901_780.58904","Plasmenyl-PE P-40:4_RTmz_25.901_780.58904",2,"1"
39129,"21.258_722.5119","Plasmenyl-PE P-36:5_RTmz_21.258_722.5119",2,"1"
39130,"22.207_750.54265","Plasmenyl-PE P-38:5_RTmz_22.207_750.54265",2,"0; HighRTModelError, NoLinearRangeFound"
39131,"22.595_750.54282","Plasmenyl-PE P-38:5_RTmz_22.595_750.54282",2,"1"
39132,"22.848_750.54307","Plasmenyl-PE P-38:5_RTmz_22.848_750.54307",2,"1"
39133,"23.153_750.54303","Plasmenyl-PE P-38:5_RTmz_23.153_750.54303",2,"1"
39134,"23.497_750.55822","Plasmenyl-PE P-38:5_RTmz_23.497_750.55822",2,"0; NoLinearRangeFound"
39135,"23.725_750.54283","Plasmenyl-PE P-38:5_RTmz_23.725_750.54283",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39136,"24.156_778.57405","Plasmenyl-PE P-40:5_RTmz_24.156_778.57405",2,"1"
39137,"24.563_778.57427","Plasmenyl-PE P-40:5_RTmz_24.563_778.57427",2,"0; HighRsd, NoLinearRangeFound"
39138,"25.266_778.57365","Plasmenyl-PE P-40:5_RTmz_25.266_778.57365",2,"1"
39139,"22.012_748.52667","Plasmenyl-PE P-38:6_RTmz_22.012_748.52667",2,"1"
39140,"22.554_776.57976","Plasmenyl-PE P-40:6_RTmz_22.554_776.57976",2,"1"
39141,"22.71_776.55947","Plasmenyl-PE P-40:6_RTmz_22.71_776.55947",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39142,"22.767_776.58012","Plasmenyl-PE P-40:6_RTmz_22.767_776.58012",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39143,"23.427_776.55776","Plasmenyl-PE P-40:6_RTmz_23.427_776.55776",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39144,"23.499_776.53767","Plasmenyl-PE P-40:6_RTmz_23.499_776.53767",2,"1"
39145,"23.552_776.58006","Plasmenyl-PE P-40:6_RTmz_23.552_776.58006",2,"0; HighRsd, LowPeakQualityScore"
39146,"23.713_776.57998","Plasmenyl-PE P-40:6_RTmz_23.713_776.57998",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39147,"23.838_776.57965","Plasmenyl-PE P-40:6_RTmz_23.838_776.57965",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39148,"23.993_776.57938","Plasmenyl-PE P-40:6_RTmz_23.993_776.57938",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39149,"24.273_776.58014","Plasmenyl-PE P-40:6_RTmz_24.273_776.58014",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39150,"21.741_774.56418","Plasmenyl-PE P-40:7_RTmz_21.741_774.56418",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39151,"21.837_774.5641","Plasmenyl-PE P-40:7_RTmz_21.837_774.5641",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39152,"21.974_774.56384","Plasmenyl-PE P-40:7_RTmz_21.974_774.56384",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39153,"22.004_774.56379","Plasmenyl-PE P-40:7_RTmz_22.004_774.56379",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39154,"22.094_774.5635","Plasmenyl-PE P-40:7_RTmz_22.094_774.5635",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39155,"22.168_774.54263","Plasmenyl-PE P-40:7_RTmz_22.168_774.54263",2,"1"
39156,"14.021_352.22428","S1P d16:1_RTmz_14.021_352.22428",2,"1"
39157,"14.224_352.30555","S1P d16:1_RTmz_14.224_352.30555",2,"0; NoLinearRangeFound"
39158,"14.789_380.25581","S1P d18:1_RTmz_14.789_380.25581",2,"1"
39159,"14.124_378.20366","S1P d18:2_RTmz_14.124_378.20366",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39160,"14.2_378.24003","S1P d18:2_RTmz_14.2_378.24003",2,"1"
39161,"18.943_780.52864","SHexCer d18:1_16:0_RTmz_18.943_780.52864",2,"0; LowPeakQualityScore"
39162,"19.084_780.55287","SHexCer d18:1_16:0_RTmz_19.084_780.55287",2,"1"
39163,"28.747_828.69249","SHexCer d18:1_20:4_RTmz_28.747_828.69249",2,"1"
39164,"28.805_828.53828","SHexCer d18:1_20:4_RTmz_28.805_828.53828",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39165,"21.132_705.59056","SM d34:0_RTmz_21.132_705.59056",2,"1"
39166,"22.092_719.60595","SM d35:0_RTmz_22.092_719.60595",2,"1"
39167,"23.107_733.62188","SM d36:0_RTmz_23.107_733.62188",2,"1"
39168,"24.07_747.63711","SM d37:0_RTmz_24.07_747.63711",2,"1"
39169,"25.12_761.65201","SM d38:0_RTmz_25.12_761.65201",2,"1"
39170,"26.098_775.66799","SM d39:0_RTmz_26.098_775.66799",2,"1"
39171,"27.245_789.68337","SM d40:0_RTmz_27.245_789.68337",2,"1"
39172,"29.446_817.71515","SM d42:0_RTmz_29.446_817.71515",2,"1"
39173,"26.137_754.65508","SM d17:0_26:0_RTmz_26.137_754.65508",2,"1"
39174,"30.335_831.7308","SM d43:0_RTmz_30.335_831.7308",2,"1"
39175,"27.23_768.55333","SM d18:0_26:0_RTmz_27.23_768.55333",2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
39176,"27.336_768.58981","SM d18:0_26:0_RTmz_27.336_768.58981",2,"1"
39177,"30.859_845.74614","SM d44:0_RTmz_30.859_845.74614",2,"1"
39178,"20.491_703.57415","SM d34:1_RTmz_20.491_703.57415",2,"1"
39179,"27.145_703.56327","Unknown_RTmz_27.145_703.56327",2,"1"
39180,"30.325_703.56326","Unknown_RTmz_30.325_703.56326",2,"1"
39181,"20.973_717.59068","SM d35:1_RTmz_20.973_717.59068",2,"1"
39182,"21.421_717.59046","SM d35:1_RTmz_21.421_717.59046",2,"1"
39183,"22.011_731.60557","SM d36:1_RTmz_22.011_731.60557",2,"1"
39184,"22.342_731.60601","SM d36:1_RTmz_22.342_731.60601",2,"1"
39185,"22.079_745.58377","SM d37:1_RTmz_22.079_745.58377",2,"1"
39186,"22.904_745.62212","SM d37:1_RTmz_22.904_745.62212",2,"1"
39187,"23.329_745.62107","SM d37:1_RTmz_23.329_745.62107",2,"1"
39188,"23.993_759.637","SM d38:1_RTmz_23.993_759.637",2,"1"
39189,"24.337_759.63647","SM d38:1_RTmz_24.337_759.63647",2,"1"
39190,"24.957_773.65206","SM d39:1_RTmz_24.957_773.65206",2,"1"
39191,"25.348_773.65181","SM d39:1_RTmz_25.348_773.65181",2,"1"
39192,"24.968_787.66789","SM d40:1_RTmz_24.968_787.66789",2,"1"
39193,"26.034_787.66774","SM d40:1_RTmz_26.034_787.66774",2,"1"
39194,"26.454_787.66788","SM d40:1_RTmz_26.454_787.66788",2,"1"
39195,"22.436_724.52771","SM d15:1_26:0_RTmz_22.436_724.52771",2,"1"
39196,"27.065_801.68333","SM d41:1_RTmz_27.065_801.68333",2,"1"
39197,"27.522_801.68354","SM d41:1_RTmz_27.522_801.68354",2,"1"
39198,"23.427_738.54229","SM d16:1_26:0_RTmz_23.427_738.54229",2,"1"
39199,"28.177_815.6991","SM d42:1_RTmz_28.177_815.6991",2,"1"
39200,"28.626_815.69927","SM d42:1_RTmz_28.626_815.69927",2,"1"
39201,"24.416_752.55864","SM d17:0_26:1_RTmz_24.416_752.55864",2,"1"
39202,"26.542_752.55895","SM d17:1_26:0_RTmz_26.542_752.55895",2,"1"
39203,"28.136_829.67851","SM d43:1_RTmz_28.136_829.67851",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39204,"28.34_829.67892","SM d43:1_RTmz_28.34_829.67892",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39205,"28.567_829.68062","SM d43:1_RTmz_28.567_829.68062",2,"0; HighRsd, LowPeakQualityScore"
39206,"29.241_829.71481","SM d43:1_RTmz_29.241_829.71481",2,"1"
39207,"29.735_829.71509","SM d43:1_RTmz_29.735_829.71509",2,"1"
39208,"25.44_766.57362","SM d18:0_26:1_RTmz_25.44_766.57362",2,"1"
39209,"30.502_843.73055","SM d44:1_RTmz_30.502_843.73055",2,"1"
39210,"26.5_780.59018","SM d19:0_26:1_RTmz_26.5_780.59018",2,"1"
39211,"23.491_701.40932","Unknown_RTmz_23.491_701.40932",2,"1"
39212,"20.733_729.58915","SM d36:2_RTmz_20.733_729.58915",2,"1"
39213,"21.661_743.60667","SM d37:2_RTmz_21.661_743.60667",2,"1"
39214,"22.296_757.62139","SM d38:2_RTmz_22.296_757.62139",2,"1"
39215,"22.603_757.62125","SM d38:2_RTmz_22.603_757.62125",2,"1"
39216,"23.123_757.62181","SM d38:2_RTmz_23.123_757.62181",2,"1"
39217,"23.435_757.62109","SM d38:2_RTmz_23.435_757.62109",2,"1"
39218,"23.261_771.63682","SM d39:2_RTmz_23.261_771.63682",2,"1"
39219,"23.6_771.63749","SM d39:2_RTmz_23.6_771.63749",2,"1"
39220,"26.725_771.63752","Unknown_RTmz_26.725_771.63752",2,"1"
39221,"23.48_785.65292","SM d40:2_RTmz_23.48_785.65292",2,"1"
39222,"24.218_785.65183","SM d40:2_RTmz_24.218_785.65183",2,"1"
39223,"24.591_785.65217","SM d40:2_RTmz_24.591_785.65217",2,"1"
39224,"25.126_785.65214","SM d40:2_RTmz_25.126_785.65214",2,"1"
39225,"25.472_785.65219","SM d40:2_RTmz_25.472_785.65219",2,"1"
39226,"24.197_799.63994","SM d41:2_RTmz_24.197_799.63994",2,"1"
39227,"24.895_799.66749","SM d41:2_RTmz_24.895_799.66749",2,"1"
39228,"25.259_799.66722","SM d41:2_RTmz_25.259_799.66722",2,"1"
39229,"25.603_799.66763","SM d41:2_RTmz_25.603_799.66763",2,"1"
39230,"25.902_799.66792","SM d41:2_RTmz_25.902_799.66792",2,"1"
39231,"26.226_799.66853","SM d41:2_RTmz_26.226_799.66853",2,"1"
39232,"26.542_799.66873","SM d41:2_RTmz_26.542_799.66873",2,"1"
39233,"25.933_813.68325","SM d42:2_RTmz_25.933_813.68325",2,"1"
39234,"26.329_813.68361","SM d42:2_RTmz_26.329_813.68361",2,"1"
39235,"26.658_813.68355","SM d42:2_RTmz_26.658_813.68355",2,"1"
39236,"26.862_813.61988","SM d42:2_RTmz_26.862_813.61988",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39237,"26.924_813.68317","SM d42:2_RTmz_26.924_813.68317",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39238,"26.997_813.68358","SM d42:2_RTmz_26.997_813.68358",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39239,"27.119_813.68346","SM d42:2_RTmz_27.119_813.68346",2,"0; LowPeakQualityScore"
39240,"27.213_813.68365","SM d42:2_RTmz_27.213_813.68365",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39241,"27.283_813.68408","SM d42:2_RTmz_27.283_813.68408",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39242,"27.436_813.68402","SM d42:2_RTmz_27.436_813.68402",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39243,"27.51_813.68412","SM d42:2_RTmz_27.51_813.68412",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39244,"27.579_813.68423","SM d42:2_RTmz_27.579_813.68423",2,"1"
39245,"27.612_813.68398","SM d42:2_RTmz_27.612_813.68398",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39246,"32.537_813.63648","Unknown_RTmz_32.537_813.63648",2,"1"
39247,"26.933_827.69871","SM d43:2_RTmz_26.933_827.69871",2,"1"
39248,"27.407_827.6994","SM d43:2_RTmz_27.407_827.6994",2,"1"
39249,"27.746_827.69936","SM d43:2_RTmz_27.746_827.69936",2,"1"
39250,"27.983_827.66237","SM d43:2_RTmz_27.983_827.66237",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39251,"28.035_827.69879","SM d43:2_RTmz_28.035_827.69879",2,"0; LowPeakQualityScore"
39252,"28.103_827.69896","SM d43:2_RTmz_28.103_827.69896",2,"0; LowPeakQualityScore"
39253,"28.271_827.66209","SM d43:2_RTmz_28.271_827.66209",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39254,"28.284_827.69889","SM d43:2_RTmz_28.284_827.69889",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39255,"28.345_827.6623","SM d43:2_RTmz_28.345_827.6623",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39256,"28.424_827.6988","SM d43:2_RTmz_28.424_827.6988",2,"0; LowPeakQualityScore"
39257,"28.598_827.66239","SM d43:2_RTmz_28.598_827.66239",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39258,"27.458_841.71526","SM d44:2_RTmz_27.458_841.71526",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39259,"28.524_841.71534","SM d44:2_RTmz_28.524_841.71534",2,"1"
39260,"28.841_841.71488","SM d44:2_RTmz_28.841_841.71488",2,"1"
39261,"20.485_741.53102","SM d37:3_RTmz_20.485_741.53102",2,"1"
39262,"20.83_755.60637","SM d38:3_RTmz_20.83_755.60637",2,"1"
39263,"25.241_755.57714","Unknown_RTmz_25.241_755.57714",2,"0; Notfound_in_50pecent_samples"
39264,"21.436_769.60821","SM d39:3_RTmz_21.436_769.60821",2,"1"
39265,"22.624_783.63709","SM d40:3_RTmz_22.624_783.63709",2,"1"
39266,"23.597_797.65321","SM d41:3_RTmz_23.597_797.65321",2,"1"
39267,"24.326_797.59259","SM d41:3_RTmz_24.326_797.59259",2,"1"
39268,"24.696_797.65251","SM d41:3_RTmz_24.696_797.65251",2,"1"
39269,"24.514_811.66777","SM d42:3_RTmz_24.514_811.66777",2,"1"
39270,"25.003_811.66735","SM d42:3_RTmz_25.003_811.66735",2,"1"
39271,"25.384_811.66793","SM d42:3_RTmz_25.384_811.66793",2,"1"
39272,"25.73_811.66799","SM d42:3_RTmz_25.73_811.66799",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39273,"26.023_811.66848","SM d42:3_RTmz_26.023_811.66848",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39274,"26.229_811.66829","SM d42:3_RTmz_26.229_811.66829",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39275,"25.22_825.68338","SM d43:3_RTmz_25.22_825.68338",2,"1"
39276,"25.499_825.68311","SM d43:3_RTmz_25.499_825.68311",2,"1"
39277,"26.467_825.62455","SM d43:3_RTmz_26.467_825.62455",2,"1"
39278,"26.632_839.69977","SM d44:3_RTmz_26.632_839.69977",2,"1"
39279,"27.522_839.64018","SM d44:3_RTmz_27.522_839.64018",2,"1"
39280,"21.744_753.61299","SM d38:4_RTmz_21.744_753.61299",2,"1"
39281,"22.336_753.58798","SM d38:4_RTmz_22.336_753.58798",2,"1"
39282,"24.328_781.61898","SM d40:4_RTmz_24.328_781.61898",2,"1"
39283,"24.729_781.59283","SM d40:4_RTmz_24.729_781.59283",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39284,"25.351_795.63434","SM d41:4_RTmz_25.351_795.63434",2,"1"
39285,"22.878_809.65308","Unknown_RTmz_22.878_809.65308",2,"1"
39286,"23.233_809.65228","Unknown_RTmz_23.233_809.65228",2,"1"
39287,"23.634_809.65346","Unknown_RTmz_23.634_809.65346",2,"0; Notfound_in_50pecent_samples"
39288,"26.036_809.64971","SM d42:4_RTmz_26.036_809.64971",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39289,"26.471_809.65062","SM d42:4_RTmz_26.471_809.65062",2,"1"
39290,"23.577_823.64094","Unknown_RTmz_23.577_823.64094",2,"0; Notfound_in_50pecent_samples"
39291,"24.213_823.60828","Unknown_RTmz_24.213_823.60828",2,"0; Notfound_in_50pecent_samples"
39292,"27.063_823.66541","SM d43:4_RTmz_27.063_823.66541",2,"1"
39293,"27.52_823.66624","SM d43:4_RTmz_27.52_823.66624",2,"1"
39294,"24.808_837.68307","Unknown_RTmz_24.808_837.68307",2,"1"
39295,"27.142_837.68092","Unknown_RTmz_27.142_837.68092",2,"1"
39296,"28.614_837.68177","SM d44:4_RTmz_28.614_837.68177",2,"1"
39297,"22.62_779.60321","SM d40:5_RTmz_22.62_779.60321",2,"1"
39298,"24.019_779.57785","SM d40:5_RTmz_24.019_779.57785",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39299,"22.062_807.63686","Unknown_RTmz_22.062_807.63686",2,"1"
39300,"24.213_807.63436","SM d42:5_RTmz_24.213_807.63436",2,"1"
39301,"24.598_807.63483","SM d42:5_RTmz_24.598_807.63483",2,"1"
39302,"25.151_807.57162","SM d42:5_RTmz_25.151_807.57162",2,"0; LowPeakQualityScore"
39303,"23.675_835.66811","Unknown_RTmz_23.675_835.66811",2,"1"
39304,"25.934_835.66552","SM d44:5_RTmz_25.934_835.66552",2,"1"
39305,"26.309_835.66646","SM d44:5_RTmz_26.309_835.66646",2,"1"
39306,"26.656_835.66637","SM d44:5_RTmz_26.656_835.66637",2,"1"
39307,"20.837_805.62227","Unknown_RTmz_20.837_805.62227",2,"0; Notfound_in_50pecent_samples"
39308,"25.214_805.67841","SM d42:6_RTmz_25.214_805.67841",2,"1"
39309,"24.535_833.65043","Unknown_RTmz_24.535_833.65043",2,"1"
39310,"27.323_833.71003","SM d44:6_RTmz_27.323_833.71003",2,"1"
39311,"21.447_775.59496","SM d40:7_RTmz_21.447_775.59496",2,"1"
39312,"23.123_803.66364","SM d42:7_RTmz_23.123_803.66364",2,"1"
39313,"25.48_803.66261","Unknown_RTmz_25.48_803.66261",2,"0; Notfound_in_50pecent_samples"
39314,"28.341_803.6996","Unknown_RTmz_28.341_803.6996",2,"1"
39315,"21.585_773.61756","SM d40:8_RTmz_21.585_773.61756",2,"1"
39316,"23.479_801.64777","SM d42:8_RTmz_23.479_801.64777",2,"1"
39317,"23.505_801.61967","SM d42:8_RTmz_23.505_801.61967",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39318,"13.604_302.30511","SP d18:0_RTmz_13.604_302.30511",2,"0; NoLinearRangeFound"
