biomolecule_id,UniqueID,standardized_name,RT,mz,Adduct,LipidCategory,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
38846,21.574_911.56224,PI 40:6_RTmz_21.574_911.56224,21.574,911.56224,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,6,3,High,2,0; NoLinearRangeFound
38847,17.585_898.57941,PI 38:7_RTmz_17.585_898.57941,17.585,898.57941,[M+NH4]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,38,7,3.5,Very High,2,1
38848,19.275_881.51404,PI 38:7_RTmz_19.275_881.51404,19.275,881.51404,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,38,7,3.5,Very High,2,1
38849,18.894_926.5747,PI 40:7_RTmz_18.894_926.5747,18.894,926.5747,[M+NH4]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,7,3.5,Very High,2,"0; HighRsd, NoLinearRangeFound"
38850,20.715_909.5452,PI 40:7_RTmz_20.715_909.5452,20.715,909.5452,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,7,3.5,Very High,2,1
38851,18.418_924.55877,PI 40:8_RTmz_18.418_924.55877,18.418,924.55877,[M+NH4]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,8,4,Very High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38852,19.396_907.52936,PI 40:8_RTmz_19.396_907.52936,19.396,907.52936,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,8,4,Very High,2,1
38853,19.569_907.52997,PI 40:8_RTmz_19.569_907.52997,19.569,907.52997,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,8,4,Very High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38854,19.055_905.51467,PI 40:9_RTmz_19.055_905.51467,19.055,905.51467,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,40,9,4.5,Very High,2,1
38855,20.393_933.5458,PI 42:9_RTmz_20.393_933.5458,20.393,933.5458,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,42,9,4.5,Very High,2,1
38856,19.033_931.71503,PI 42:10_RTmz_19.033_931.71503,19.033,931.71503,[M+H]+,Glycerophospholipids,PI,Glycerophosphoinositols,Diacylglycerophosphoinositols,42,10,5,Very High,2,1
38857,22.536_706.57415,Plasmanyl-PC O-31:0_RTmz_22.536_706.57415,22.536,706.57415,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,31,0,0,Very Low,2,1
38858,23.155_720.59016,Plasmanyl-PC O-32:0_RTmz_23.155_720.59016,23.155,720.59016,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38859,23.527_720.5901,Plasmanyl-PC O-32:0_RTmz_23.527_720.5901,23.527,720.5901,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38860,24.788_720.55289,Unknown_RTmz_24.788_720.55289,24.788,720.55289,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
38861,25.219_720.6493,Unknown_RTmz_25.219_720.6493,25.219,720.6493,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
38862,24.102_734.60526,Plasmanyl-PC O-33:0_RTmz_24.102_734.60526,24.102,734.60526,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,1
38863,24.556_734.60583,Plasmanyl-PC O-33:0_RTmz_24.556_734.60583,24.556,734.60583,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,1
38864,25.58_748.62073,Plasmanyl-PC O-34:0_RTmz_25.58_748.62073,25.58,748.62073,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,1
38865,26.451_762.59314,Plasmanyl-PC O-35:0_RTmz_26.451_762.59314,26.451,762.59314,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38866,26.516_762.60124,Plasmanyl-PC O-35:0_RTmz_26.516_762.60124,26.516,762.60124,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38867,26.627_762.63666,Plasmanyl-PC O-35:0_RTmz_26.627_762.63666,26.627,762.63666,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,1
38868,26.657_762.60113,Plasmanyl-PC O-35:0_RTmz_26.657_762.60113,26.657,762.60113,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
38869,26.828_762.59104,Plasmanyl-PC O-35:0_RTmz_26.828_762.59104,26.828,762.59104,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38870,27.441_776.5797,Plasmanyl-PC O-36:0_RTmz_27.441_776.5797,27.441,776.5797,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38871,27.485_776.58033,Plasmanyl-PC O-36:0_RTmz_27.485_776.58033,27.485,776.58033,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38872,27.616_776.57991,Plasmanyl-PC O-36:0_RTmz_27.616_776.57991,27.616,776.57991,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38873,27.648_776.57938,Plasmanyl-PC O-36:0_RTmz_27.648_776.57938,27.648,776.57938,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38874,27.708_776.6519,Plasmanyl-PC O-36:0_RTmz_27.708_776.6519,27.708,776.6519,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,1
38875,27.727_776.57928,Plasmanyl-PC O-36:0_RTmz_27.727_776.57928,27.727,776.57928,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38876,27.757_776.57956,Plasmanyl-PC O-36:0_RTmz_27.757_776.57956,27.757,776.57956,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38877,29.882_804.68352,Plasmanyl-PC O-38:0_RTmz_29.882_804.68352,29.882,804.68352,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,0,0,Very Low,2,1
38878,31.015_832.71477,Plasmanyl-PC O-40:0_RTmz_31.015_832.71477,31.015,832.71477,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,0,0,Very Low,2,1
38879,23.649_746.60523,Plasmanyl-PC O-34:1_RTmz_23.649_746.60523,23.649,746.60523,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38880,25.664_774.56389,Plasmanyl-PC O-36:1_RTmz_25.664_774.56389,25.664,774.56389,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38881,25.777_774.63612,Plasmanyl-PC O-36:1_RTmz_25.777_774.63612,25.777,774.63612,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,1
38882,25.874_774.56398,Plasmanyl-PC O-36:1_RTmz_25.874_774.56398,25.874,774.56398,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38883,26.11_774.564,Plasmanyl-PC O-36:1_RTmz_26.11_774.564,26.11,774.564,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38884,26.33_774.56458,Plasmanyl-PC O-36:1_RTmz_26.33_774.56458,26.33,774.56458,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38885,27.078_774.60016,Unknown_RTmz_27.078_774.60016,27.078,774.60016,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
38886,27.623_802.66927,Plasmanyl-PC O-38:1_RTmz_27.623_802.66927,27.623,802.66927,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,1
38887,27.669_802.59529,Plasmanyl-PC O-38:1_RTmz_27.669_802.59529,27.669,802.59529,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38888,27.776_802.68687,Plasmanyl-PC O-38:1_RTmz_27.776_802.68687,27.776,802.68687,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38889,27.889_802.59495,Plasmanyl-PC O-38:1_RTmz_27.889_802.59495,27.889,802.59495,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38890,27.913_802.66798,Plasmanyl-PC O-38:1_RTmz_27.913_802.66798,27.913,802.66797999999994,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,1
38891,27.932_802.68663,Plasmanyl-PC O-38:1_RTmz_27.932_802.68663,27.932,802.68663,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,0; LowPeakQualityScore
38892,28.011_802.59468,Plasmanyl-PC O-38:1_RTmz_28.011_802.59468,28.011,802.59468,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38893,28.105_802.59466,Plasmanyl-PC O-38:1_RTmz_28.105_802.59466,28.105,802.59466,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38894,28.128_802.68687,Plasmanyl-PC O-38:1_RTmz_28.128_802.68687,28.128,802.68687,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,38,1,0.5,Very Low,2,0; LowPeakQualityScore
38895,31.075_858.73024,Plasmanyl-PC O-42:1_RTmz_31.075_858.73024,31.075,858.73024,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,1,0.5,Very Low,2,1
38896,25.599_786.60003,Plasmanyl-PC O-37:2_RTmz_25.599_786.60003,25.599,786.60003,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,2,1,Low,2,1
38897,26.259_786.6007,Plasmanyl-PC O-37:2_RTmz_26.259_786.6007,26.259,786.6007,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,2,1,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38898,31.018_884.74601,Plasmanyl-PC O-44:2_RTmz_31.018_884.74601,31.018,884.74601,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,44,2,1,Low,2,1
38899,22.081_742.57376,Plasmanyl-PC O-34:3_RTmz_22.081_742.57376,22.081,742.57376,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,3,1.5,Medium,2,1
38900,25.955_742.61878,Unknown_RTmz_25.955_742.61878,25.955,742.61878,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38901,24.441_826.57251,Unknown_RTmz_24.441_826.57251,24.441,826.57251,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38902,26.209_826.66832,Plasmanyl-PC O-40:3_RTmz_26.209_826.66832,26.209,826.66832,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,1
38903,26.908_826.66744,Plasmanyl-PC O-40:3_RTmz_26.908_826.66744,26.908,826.66744,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,1
38904,27.906_826.59479,Plasmanyl-PC O-40:3_RTmz_27.906_826.59479,27.906,826.59479,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,3,1.5,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38905,22.071_768.58891,Plasmanyl-PC O-36:4_RTmz_22.071_768.58891,22.071,768.58891,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38906,22.634_768.58986,Plasmanyl-PC O-36:4_RTmz_22.634_768.58986,22.634,768.58986,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38907,23.264_768.58891,Plasmanyl-PC O-36:4_RTmz_23.264_768.58891,23.264,768.58891,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,0; HighRTModelError
38908,23.301_768.55252,Plasmanyl-PC O-36:4_RTmz_23.301_768.55252,23.301,768.55252,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,36,4,2,Medium,2,1
38909,26.128_768.63433,Unknown_RTmz_26.128_768.63433,26.128,768.63433,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38910,27.879_768.55321,Unknown_RTmz_27.879_768.55321,27.879,768.55321,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
38911,31.322_768.66463,Unknown_RTmz_31.322_768.66463,31.322,768.66463,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38912,22.976_824.55663,Unknown_RTmz_22.976_824.55663,22.976,824.55663,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38913,24.551_824.65218,Plasmanyl-PC O-40:4_RTmz_24.551_824.65218,24.551,824.65218,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38914,24.815_824.65192,Unknown_RTmz_24.815_824.65192,24.815,824.65192,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38915,25.082_824.65155,Plasmanyl-PC O-40:4_RTmz_25.082_824.65155,25.082,824.65155,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38916,26.064_824.65151,Plasmanyl-PC O-40:4_RTmz_26.064_824.65151,26.064,824.65151,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,4,2,Medium,2,1
38917,26.515_852.68391,Plasmanyl-PC O-42:4_RTmz_26.515_852.68391,26.515,852.68391,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38918,26.812_852.68308,Plasmanyl-PC O-42:4_RTmz_26.812_852.68308,26.812,852.68308,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,0; NA
38919,27.163_852.68262,Plasmanyl-PC O-42:4_RTmz_27.163_852.68262,27.163,852.68262,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38920,27.582_852.68371,Plasmanyl-PC O-42:4_RTmz_27.582_852.68371,27.582,852.68371,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38921,28.199_852.6828,Plasmanyl-PC O-42:4_RTmz_28.199_852.6828,28.199,852.6828,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,42,4,2,Medium,2,1
38922,22.66_822.60065,Unknown_RTmz_22.66_822.60065,22.66,822.60065,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38923,23.253_822.63659,Unknown_RTmz_23.253_822.63659,23.253,822.63659,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38924,24.027_822.63642,Plasmanyl-PC O-40:5_RTmz_24.027_822.63642,24.027,822.63642,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,5,2.5,High,2,1
38925,24.878_822.63598,Plasmanyl-PC O-40:5_RTmz_24.878_822.63598,24.878,822.63598,[M+H]+,Glycerophospholipids,Plasmanyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,5,2.5,High,2,1
38926,25.846_822.63629,Unknown_RTmz_25.846_822.63629,25.846,822.63629,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38927,21.419_690.54295,Plasmenyl-PC P-30:0_RTmz_21.419_690.54295,21.419,690.54295,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,30,0,0,Very Low,2,1
38928,24.253_704.55822,Unknown_RTmz_24.253_704.55822,24.253,704.55822,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38929,21.771_718.57402,Unknown_RTmz_21.771_718.57402,21.771,718.57402,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38930,22.995_718.53843,Plasmenyl-PC P-32:0_RTmz_22.995_718.53843,22.995,718.53843,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38931,23.384_718.57332,Plasmenyl-PC P-32:0_RTmz_23.384_718.57332,23.384,718.57332,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38932,23.962_732.58951,Plasmenyl-PC P-33:0_RTmz_23.962_732.58951,23.962,732.58951,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,1
38933,24.43_732.55422,Plasmenyl-PC P-33:0_RTmz_24.43_732.55422,24.43,732.55422,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38934,24.987_746.56835,Plasmenyl-PC P-34:0_RTmz_24.987_746.56835,24.987,746.56835,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,1
38935,25.376_746.60547,Plasmenyl-PC P-34:0_RTmz_25.376_746.60547,25.376,746.60547,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38936,25.433_746.60516,Plasmenyl-PC P-34:0_RTmz_25.433_746.60516,25.433,746.60516,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,1
38937,26.496_746.60653,Plasmenyl-PC P-34:0_RTmz_26.496_746.60653,26.496,746.60653,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38938,24.733_760.62052,Plasmenyl-PC P-35:0_RTmz_24.733_760.62052,24.733,760.62052,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,0,0,Very Low,2,1
38939,30.484_760.644,Unknown_RTmz_30.484_760.644,30.484,760.644,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
38940,26.735_788.61656,Plasmenyl-PC P-37:0_RTmz_26.735_788.61656,26.735,788.61656,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38941,26.854_788.61573,Plasmenyl-PC P-37:0_RTmz_26.854_788.61573,26.854,788.61573,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
38942,27.065_788.54413,Plasmenyl-PC P-37:0_RTmz_27.065_788.54413,27.065,788.54413,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38943,27.105_788.61553,Plasmenyl-PC P-37:0_RTmz_27.105_788.61553,27.105,788.61553,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38944,27.372_788.61594,Plasmenyl-PC P-37:0_RTmz_27.372_788.61594,27.372,788.61594,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38945,27.482_788.61609,Plasmenyl-PC P-37:0_RTmz_27.482_788.61609,27.482,788.61609,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38946,27.583_788.61567,Plasmenyl-PC P-37:0_RTmz_27.583_788.61567,27.583,788.61567,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,37,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38947,28.788_816.57476,Plasmenyl-PC P-39:0_RTmz_28.788_816.57476,28.788,816.57476,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,39,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
38948,29.754_830.6994,Plasmenyl-PC P-40:0_RTmz_29.754_830.6994,29.754,830.6994,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,0,0,Very Low,2,1
38949,30.038_830.69935,Plasmenyl-PC P-40:0_RTmz_30.038_830.69935,30.038,830.69935,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,40,0,0,Very Low,2,0; NA
38950,24.159_702.54266,Unknown_RTmz_24.159_702.54266,24.159,702.54266,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38951,20.611_716.56742,Plasmenyl-PC P-32:1_RTmz_20.611_716.56742,20.611,716.56742,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,1,0.5,Very Low,2,1
38952,21.314_730.57447,Plasmenyl-PC P-33:1_RTmz_21.314_730.57447,21.314,730.57447,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,33,1,0.5,Very Low,2,1
38953,26.233_730.5747,Unknown_RTmz_26.233_730.5747,26.233,730.5747,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38954,21.886_744.58989,Plasmenyl-PC P-34:1_RTmz_21.886_744.58989,21.886,744.58989,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38955,22.253_744.58956,Plasmenyl-PC P-34:1_RTmz_22.253_744.58956,22.253,744.58956,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38956,23.141_744.55367,Plasmenyl-PC P-34:1_RTmz_23.141_744.55367,23.141,744.55367,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,34,1,0.5,Very Low,2,1
38957,23.241_758.60496,Plasmenyl-PC P-35:1_RTmz_23.241_758.60496,23.241,758.60496,[M+H]+,Glycerophospholipids,Plasmenyl-PC,Glycerophosphocholines,Diacylglycerophosphocholines,35,1,0.5,Very Low,2,1
